cell_id,group
aoimpkge-1,KC1
aoioncgc-1,KC1
aojbhpfb-1,KC1
aojdelim-1,KC1
aojdofkn-1,KC1
aojggboj-1,KC3
aojjfjnf-1,KC1
aojmjdcj-1,KC1
aokcdigp-1,KC2/3_cycling
aoklpgof-1,Sweat gland channel outer
aolnccda-1,Mast cell
aolpemgo-1,F2: Universal
aolpmjac-1,T
aomaidej-1,Mac2
aomfblfp-1,F2/3: Perivascular
aomhkfon-1,Mac2
aompndhg-1,KC1
aompohea-1,Melanocyte
aonajjbm-1,KC1-2_cycling
aoncnkoj-1,KC3
aonkadmm-1,KC1
aonmedcj-1,KC
aoooochp-1,KC1
aopcnnce-1,KC
aopdhggh-1,KC1
aopfjfho-1,KC1
aophgkmj-1,LE
aopndnmj-1,Mac2
aoppkdlk-1,Mac2
apaadkpk-1,Sweat gland channel outer
apaappei-1,Sweat gland channel outer
apacoenb-1,Sweat gland channel outer
apajbijo-1,Sweat gland channel outer
apalkaid-1,Sweat gland channel outer
apamhmdk-1,Sweat gland channel outer
apanbdpi-1,Sweat gland channel outer
apbcojkb-1,F2: Universal
apbepbnj-1,Pericyte1
apbfeiol-1,Sweat gland channel outer
apbmabjb-1,Sweat gland channel outer
apbmegon-1,Sweat gland channel outer
apbonbdf-1,F2/3: Perivascular
apbplipm-1,Sweat gland Myoepithelial
apcbbfcp-1,Sweat gland Myoepithelial
apceejme-1,Sweat gland Myoepithelial
apckplog-1,Sweat gland Myoepithelial
apcmfjop-1,Sweat gland
apcofbig-1,Sweat gland Myoepithelial
apdiaalf-1,F2: Universal
apdjfeif-1,Sweat gland
apdjoblg-1,Sweat gland
apdmfnib-1,Sweat gland
apebbeed-1,Sweat gland Myoepithelial
apejmlbp-1,Sweat gland
apelhhfh-1,Sweat gland
apfcgnjg-1,Sweat gland Myoepithelial
apfkcfia-1,Sweat gland
apgakaic-1,Pericyte2_VSMC
apglcpaf-1,F2: Universal
apglmedb-1,VE1_Art
apgmfock-1,VE1_Art
aphegckk-1,VE1_Art
aphelfcb-1,VE1_Art
aphkpimo-1,VE1_Art
aphpkmhe-1,Sweat gland Myoepithelial
apidgegl-1,Sweat gland
apiokgeb-1,Sweat gland Myoepithelial
apippdbi-1,Sweat gland Myoepithelial
apjbhbnd-1,Sweat gland Myoepithelial
apjcboni-1,Sweat gland
apkcijnc-1,Sweat gland
apkgnnii-1,cDC2
apladijh-1,VE3_Ven
apliffno-1,Mac2
apljoolk-1,Sweat gland
aplkjhhc-1,Sweat gland
apminbke-1,Sweat gland
apmndcfp-1,Sweat gland Myoepithelial
apndhdjo-1,Mac2
apnglogn-1,Sweat gland
apoiheba-1,Sweat gland
apoijkcl-1,Tc1
apphiahd-1,Adipocyte
appnlgkh-1,Pericyte1
appolpdh-1,Sweat gland
baaehngp-1,Sweat gland
baahemno-1,Sweat gland
baaipkkf-1,Sweat gland Myoepithelial
baalecab-1,Sweat gland
baaohdbg-1,Sweat gland
baaphpfb-1,Sweat gland
babekppe-1,KC1
babhkame-1,KC1
babigcgh-1,KC3
babmekac-1,KC1
babokfaf-1,KC3
baboococ-1,KC1
bacchlih-1,KC1
bacclbjl-1,KC3
baciinef-1,KC3
baclijpb-1,KC3
bacmbapg-1,KC3
bacnpjgh-1,KC3
badbjeip-1,KC3
badklkao-1,KC3
badnbljk-1,KC2/3_cycling
badomedg-1,KC3
badpnbpb-1,F2: Universal
baegeifk-1,F2: Universal
baeifcgn-1,F2: Universal
baengojh-1,KC3
baepndcl-1,KC
bafbijgm-1,Mast cell
baffgidh-1,KC3
bafkhdak-1,KC3
bafoikfc-1,KC3
bagefknl-1,KC3
baggjemo-1,KC3
baglhfif-1,KC3
bagligmi-1,KC3
bagofiao-1,KC3
bahdielp-1,KC3
bahhphni-1,KC3
bahmofml-1,KC
bahnanjc-1,KC3
baholdki-1,KC1
baifhhbk-1,Sweat gland channel outer
baimaicm-1,Sweat gland channel outer
bajbdcpj-1,Sweat gland channel outer
bajgikjp-1,Sweat gland channel inner
bajhilbj-1,Sweat gland channel inner
bajjbolb-1,Sweat gland channel outer
bajllbjp-1,F2: Universal
bakafaie-1,F2: Universal
bakcdgja-1,Sweat gland channel outer
bakcnkpl-1,Sweat gland channel inner
bakklcje-1,KC1
baklncpg-1,KC3
bakmplha-1,KC1
balcclkn-1,KC1
balhkjlo-1,KC1
balipjni-1,KC1
balmadhj-1,KC1
bamcoado-1,KC1
bamgjaeg-1,KC3
bamkcdcn-1,KC3
bamklejl-1,KC3
bamlnjga-1,KC3
bammeffa-1,KC3
bammflha-1,KC3
banhofcf-1,KC3
banimolk-1,KC3
banjeobe-1,KC3
bannminp-1,KC1
baocbaep-1,KC1
baodcgej-1,Melanocyte
baodlhed-1,KC3
baojnbij-1,KC3
bapceaii-1,KC3
bapggpma-1,KC3
baplooca-1,KC1
bbaebbdm-1,KC1
bbahldkd-1,KC1
bbalhpcp-1,KC3
bbalnjij-1,KC1
bbamnafd-1,KC3
bbandhpd-1,KC3
bbbcakhi-1,KC3
bbbcinob-1,KC3
bbbiioop-1,KC3
bbblgcbb-1,KC3
bbccofda-1,KC3
bbcdddck-1,KC3
bbcdgeih-1,KC3
bbcjhflh-1,KC3
bbcljdaf-1,KC3
bbcpeelf-1,KC3
bbdenenc-1,KC1
bbdgoekc-1,KC3
bbdlbphf-1,KC1
bbebidhk-1,KC3
bbecjdgn-1,KC3
bbecjfbk-1,KC3
bbehleak-1,KC3
bbeklpem-1,KC3
bbemkkgi-1,KC3
bbeopchf-1,KC
bbfgicin-1,F1: Superficial
bbfodbed-1,Melanocyte
bbgdlhnm-1,KC1
bbgfakbe-1,KC1
bbgpphem-1,Melanocyte
bbhbiknl-1,KC3
bbhfcbpm-1,KC1
bbhiecnk-1,KC3
bbhkmipp-1,KC1
bbiejdij-1,KC1
bbihkmnn-1,KC3
bbijacek-1,KC3
bbiofidc-1,KC3
bbjcmkfp-1,KC3
bbjinphi-1,KC
bbjjipbm-1,KC3
bbjmdokd-1,KC1
bblenpdb-1,KC3
bblmconj-1,KC3
bblpoabe-1,KC3
bbmcfblc-1,KC3
bbmecmnl-1,KC3
bbmgbloh-1,KC3
bbmiplao-1,KC3
bbmlphma-1,KC1
bbmpcegf-1,KC3
bbnfnjfd-1,KC3
bbnnhikb-1,KC5
bbodhdli-1,KC3
bbodmeah-1,KC
bboeknek-1,KC5
bboemiko-1,KC5
bboicgdg-1,KC
bbokgocn-1,KC3
bbokndpm-1,KC5
bbppnecj-1,KC3
bcaaepbg-1,KC
bcadaieh-1,KC3
bcadpnlo-1,KC3
bcaienkd-1,KC3
bcalpgpo-1,KC3
bcbcgbkc-1,KC3
bcbhbohp-1,KC3
bcbjlhla-1,KC3
bcbkikhg-1,KC1
bcbnnoal-1,KC1
bcbooifg-1,KC1
bcbpgnio-1,KC1
bcdcneng-1,KC3
bcdcnokj-1,KC1
bcdfoono-1,KC1
bcdgocml-1,KC3
bcdhdnaa-1,LC
bcdplodm-1,KC3
bceaiedk-1,KC4
bceclgnd-1,KC3
bceglmjg-1,KC3
bcehbbmd-1,KC3
bceiieen-1,KC1
bcejahhe-1,KC3
bceoeaob-1,KC5
bceojigi-1,KC
bceooken-1,KC3
bcfdkpig-1,KC5
bcfeenfe-1,F2: Universal
bcfefefm-1,KC5
bcfehjao-1,KC3
bcghcbbk-1,KC5
bcgifokl-1,KC5
bcgkppgi-1,KC5
bchgjmch-1,KC5
bchldehc-1,KC3
bchnhglh-1,KC3
bchojibm-1,KC3
bcibbkoe-1,KC
bcidoohi-1,KC5
bcifldhi-1,KC5
bcifpgfh-1,KC
bcigfjdd-1,KC3
bcihenlp-1,KC3
bcihkcbh-1,KC3
bcijgbnb-1,KC3
bcilhkhg-1,KC3
bcjjnljm-1,KC3
bckbgnnj-1,KC3
bckfgppc-1,KC1
bclgpaea-1,KC3
bcljkpcn-1,KC1
bclkgjdl-1,KC3
bclnckia-1,KC1
bcloinnl-1,Sweat gland
bclonbmg-1,Sweat gland Myoepithelial
bclpehoa-1,Sweat gland channel outer
bcmbaegh-1,T
bcobagho-1,Sweat gland
bcocgahh-1,Sweat gland
bcocnmfh-1,Sweat gland channel inner
bcoepgeb-1,Sweat gland channel outer
bcojjaio-1,Sweat gland channel outer
bcolkplb-1,Sweat gland channel outer
bcomjohb-1,Sweat gland channel inner
bcoonohk-1,Tc1
bcpaoplh-1,F2/3: Perivascular
bcpbhdnc-1,Sweat gland
bcpbhkpo-1,Sweat gland
bcpdfmje-1,Sweat gland
bcpkiocl-1,Sweat gland
bcpkjheg-1,Adipocyte
bcpnideo-1,F2: Universal
bdafcbkl-1,Pericyte1
bdahgpgc-1,cDC2: MMP12hi
bdalhkjo-1,F2/3: Perivascular
bdbbedoc-1,Tc0
bdblacgb-1,VE3_Ven
bdbomfoj-1,F2: Universal
bdcfilao-1,VE3_Ven
bdclpbij-1,VE3_Ven
bddbmjfk-1,Mac2
bdeiflok-1,F2/3: Perivascular
bdeldick-1,VE3_Ven
bdfamgag-1,F2/3: Perivascular
bdfifllk-1,F2/3: Perivascular
bdfkfbga-1,F2/3: Perivascular
bdfmdnpa-1,F2/3: Perivascular
bdgjkman-1,Adipocyte
bdgnhgid-1,F2/3: Perivascular
bdhaonca-1,F2/3: Perivascular
bdhgekjc-1,F3: FRC-like
bdhjecbl-1,F2/3: Perivascular
bdhngdeh-1,F2/3: Perivascular
bdiemlmo-1,VE1_Art
bdimhgpk-1,Th
bdinhfhn-1,F2/3: Perivascular
bdjabomb-1,Tc3_IFNGhi
bdjhnkll-1,Pericyte1
bdkgkgdl-1,VE4_Cap
bdklahlk-1,VE4_Cap
bdlanifg-1,VE4_Cap
bdlejoco-1,F2/3: Perivascular
bdlolbag-1,Mast cell
bdmdfcnd-1,F2/3: Perivascular
bdmfoalb-1,Sweat gland Myoepithelial
bdmhaolm-1,Sweat gland Myoepithelial
bdmikpho-1,Sweat gland Myoepithelial
bdnebchm-1,Sweat gland
bdnenlhp-1,Sweat gland
bdnljfgn-1,Adipocyte
bdnnpdop-1,cDC2
bdnoimae-1,Sweat gland channel inner
bdofnlja-1,Adipocyte
bdohheog-1,T
bdohmcbn-1,Sweat gland channel outer
bdolbfce-1,Sweat gland channel outer
bdolille-1,Sweat gland channel outer
bdomghoi-1,LE
bdopfgki-1,Pericyte1
bdpjghab-1,F2: Universal
bdpoecol-1,Adipocyte
beacbfmo-1,Adipocyte
beacmfel-1,Adipocyte
beadpdoe-1,F2/3: Perivascular
beakgdah-1,F2/3: Perivascular
beanjiin-1,Pericyte1
beaodhcb-1,VE4_Cap
bebdejie-1,F2: Universal
bebfegkg-1,Sweat gland channel inner
bebflipg-1,Sweat gland channel inner
beblabjo-1,Sweat gland channel inner
becdjeel-1,Sweat gland channel outer
bechapli-1,Sweat gland channel inner
beckjmdo-1,Sweat gland channel inner
beclkdfm-1,Sweat gland
bedgbchb-1,Mac2
bedhnhdf-1,VE4_Cap
bedkaoep-1,Sweat gland Myoepithelial
bedogjbe-1,Sweat gland
beeapkha-1,Sweat gland
beedbhpj-1,Sweat gland
beehmdfh-1,Sweat gland
beeildne-1,Mac2
beekgkcg-1,Sweat gland
befbhlaa-1,Sweat gland
befdbcjk-1,Sweat gland
befljhif-1,VE1_Art
begccjpi-1,Sweat gland
begdijfb-1,Sweat gland Myoepithelial
begfapch-1,Sweat gland
begpoeej-1,Sweat gland
behblbpd-1,Sweat gland
behdamed-1,Sweat gland
beincabe-1,Sweat gland
beiofdib-1,Sweat gland
bejcfknl-1,Sweat gland
bejegccf-1,Sweat gland
bejiibhc-1,Sweat gland
bejkdhnf-1,Sweat gland
bejlpkdo-1,Sweat gland
bejmdaic-1,Sweat gland
bejpbafo-1,Sweat gland
bekiojfa-1,Sweat gland
bekkgefh-1,Sweat gland channel outer
belgepgl-1,Sweat gland channel outer
beljahfj-1,F5: RAMP1+
bemdpgoj-1,Sweat gland channel outer
bemeikkf-1,Sweat gland channel outer
bemlinci-1,Sweat gland channel outer
bemolmfk-1,Sweat gland channel inner
benanpbg-1,Sweat gland channel inner
bendlego-1,VE4_Cap
beoahoej-1,F2: Universal
beobhihi-1,Sweat gland channel inner
beockfgb-1,Sweat gland channel inner
beodojgf-1,Sweat gland channel outer
beoebjgg-1,Sweat gland channel outer
beokgfnl-1,Sweat gland channel outer
beoobeec-1,nmSchwann
beoocpcf-1,Sweat gland
beopngap-1,Sweat gland channel outer
bepaonpd-1,Sweat gland channel outer
bepbpnik-1,Sweat gland Myoepithelial
bephhohp-1,Sweat gland
bfalbdbe-1,Sweat gland
bfalkbea-1,Sweat gland
bfbabkbp-1,Sweat gland
bfbadlng-1,Sweat gland
bfbdclhi-1,Sweat gland
bfbdglih-1,Adipocyte
bfbhbope-1,Sweat gland Myoepithelial
bfblkmam-1,Sweat gland
bfchekad-1,Sweat gland
bfchjodg-1,Sweat gland Myoepithelial
bfdfjnle-1,Sweat gland
bfdglmae-1,Sweat gland
bfdkcodc-1,Sweat gland Myoepithelial
bfdlkflk-1,Sweat gland
bfebbllo-1,Sweat gland
bfedonhn-1,Sweat gland
bfenpcbd-1,Sweat gland channel inner
bfepmplb-1,Sweat gland channel inner
bffcfcdb-1,Sweat gland channel inner
bffhpjok-1,Sweat gland channel inner
bfflabhc-1,Sweat gland channel outer
bfflmomc-1,Pericyte1
bffmaoch-1,mSchwann
bfgdldac-1,mSchwann
bfgehbnl-1,nmSchwann
bfhbebho-1,Sweat gland channel outer
bfhceibh-1,Sweat gland channel outer
bfhjfaci-1,Sweat gland channel outer
bfhkdjnj-1,Sweat gland channel outer
bfhmfolk-1,F2/3: Perivascular
bfhnceja-1,F2: Universal
bfkjdeap-1,Sweat gland
bfkkdphf-1,Adipocyte
bfknccpk-1,Sweat gland
bflfnblh-1,Sweat gland channel inner
bflgilcl-1,Sweat gland channel inner
bflnicpf-1,Sweat gland channel inner
bfmgdbdd-1,Sweat gland channel outer
bfmihpgc-1,VE3_Ven
bfmiofoe-1,Sweat gland
bfmplhfa-1,Sweat gland
bfngcflf-1,Sweat gland
bfngddbc-1,Sweat gland
bfnighnp-1,Sweat gland Myoepithelial
bfnkbcco-1,Sweat gland
bfnlnmej-1,Sweat gland
bfnmfdoi-1,Sweat gland
bfodbapg-1,Sweat gland
bfodcdfe-1,Sweat gland
bfogkmml-1,Sweat gland
bfomadcc-1,Sweat gland
bfonjkbg-1,Sweat gland
bfpaommp-1,Sweat gland channel outer
bfpgacjh-1,Sweat gland Myoepithelial
bgafnfbn-1,Sweat gland Myoepithelial
bgagcmmg-1,Sweat gland
bgaoffoo-1,Adipocyte
bgbjkeoi-1,Sweat gland
bgblgjlg-1,Sweat gland
bgcfnghg-1,Sweat gland
bgciekjl-1,Sweat gland Myoepithelial
bgcnncdm-1,Sweat gland
bgcokojk-1,Sweat gland
bgcpcenn-1,Sweat gland
bgdbaiag-1,F2/3: Perivascular
bgdhbpff-1,Sweat gland
bgdhmope-1,Sweat gland
bgdjpdhe-1,Sweat gland
bgdmijeh-1,Sweat gland
bgealpbn-1,Sweat gland
bgedlanm-1,Sweat gland
bgegckon-1,Sweat gland
bgehligd-1,Sweat gland
bgejdepa-1,Sweat gland
bgejegai-1,KC3
bgejeibi-1,KC
bgembgno-1,KC3
bgenijna-1,KC3
bgfchfbe-1,LC
bgfggbmb-1,KC5
bgfhliem-1,KC3
bgfieokd-1,KC1
bgflgoii-1,KC3
bggebpmm-1,KC1
bggfnpgm-1,KC1
bggigdpe-1,KC1
bggjbkbo-1,KC3
bggjgjpk-1,KC3
bggjlkhg-1,KCinflamm_basal
bggnffad-1,KC1
bghahgfe-1,KC3
bghclllf-1,KC3
bghgafoh-1,KC1
bghgmblm-1,KC1
bgifbkkg-1,KC3
bgigdohf-1,KC5
bgilnjel-1,KC3
bgimbicj-1,KC1
bgjbckof-1,KC1
bgjbkpei-1,KC1
bgjeilkj-1,KC3
bgjhnloo-1,KC1
bgkchaai-1,KC3
bgkffjkg-1,VE3_Ven
bgkhebej-1,KC
bgkjikca-1,KC3
bgkkppok-1,KC
bgklihpm-1,KC
bgknneai-1,KC3
bglakkoh-1,KC3
bglgknln-1,F1: Superficial
bglhonpl-1,KC3
bgmabmni-1,KC3
bgmclamn-1,KC3
bgmfhkfk-1,KC3
bgmkhgde-1,KC1
bgmmbdkl-1,KC1
bgmmgbhk-1,KC1
bgmplbma-1,KC3
bgmpocph-1,KC3
bgninkja-1,KC3
bgnkhmfh-1,KC3
bgnnjcml-1,KC3
bgobbhoo-1,KC3
bgodphnd-1,KC3
bgollobm-1,KC3
bgoociho-1,KC3
bgoojfdf-1,KC3
bgpbeeoj-1,KC3
bgpfnfeh-1,KC1
bgphnpcc-1,KC3
bgphpfda-1,Melanocyte
bhaapamo-1,KC1
bhadappm-1,KC3
bhadlndi-1,KC3
bhahldia-1,KC3
bhakfpbb-1,KC3
bhalichp-1,KC3
bhbbgcfo-1,KC3
bhbeghjg-1,KC3
bhbfanna-1,KC3
bhbfcddp-1,KC1
bhbjhbdm-1,KC3
bhccifip-1,KC1
bhccnkjg-1,Sweat gland channel outer
bhcjniad-1,KC3
bhdccnhn-1,KC_Sebocyte_DuctInner
bhdikkom-1,KC2/3_cycling
bheajibf-1,KC5
bhehdphj-1,KC3
bhehffnd-1,KC5
bhehpjkh-1,KC3
bhepicao-1,KC3
bhfbihjp-1,KC3
bhfnpjie-1,KC3
bhgcnohd-1,KC3
bhgdecbl-1,KC3
bhgpogpp-1,KC3
bhhakfdj-1,KC3
bhhdfhhn-1,KC3
bhhfclfc-1,F1: Superficial
bhhhodjn-1,KC3
bhiammic-1,KC1
bhibemep-1,KC1
bhiclgcf-1,KC1
bhicmeoo-1,KC1-2_cycling
bhicnehg-1,KC3
bhigmaji-1,KC1-2_cycling
bhihnonj-1,KC1-2_cycling
bhinipbf-1,KC3
bhioboan-1,KC3
bhjgepmm-1,KC1
bhjghjjd-1,KC3
bhkbgnmp-1,KC1
bhkbkekh-1,KC3
bhkdjado-1,KC3
bhkhopec-1,KC3
bhknalac-1,KC3
bhljffeg-1,KC3
bhlnlboe-1,KC3
bhlnlkom-1,KC3
bhmdpjan-1,KC3
bhmfppmc-1,KC3
bhmiegof-1,KC3
bhmlcgid-1,KC3
bhmlimpl-1,KC3
bhmmehjf-1,KC3
bhmofbjc-1,Mac2
bhmokheh-1,KC2/3_cycling
bhnaaneo-1,Melanocyte
bhnjfnbc-1,KC1
bhnlbnkn-1,KC1
bhnlgiin-1,KC1
bhocolga-1,KC1
bhodfmni-1,KC1
bhofeood-1,KC1
bhogneaa-1,KC1
bhomlhad-1,KC1
bhpagifg-1,Melanocyte
bhpakgpc-1,KC3
bhpdagei-1,KC3
bhpdahfb-1,LC
bhpfeaei-1,Tc1
biaagcjo-1,cDC2
biacmcjb-1,cDC2: MMP12hi
biadmmnp-1,F1: Superficial
biaeofad-1,cDC
biagadmj-1,Mac2
biagdpje-1,cDC2: MMP12hi
biahhnlo-1,F1: Superficial
biakgmdk-1,F2: Universal
biaklnpn-1,KC3
bibfpobp-1,KC2/3_cycling
bibhgijl-1,KC1
bibicmba-1,KC1-2_cycling
bibocmio-1,KC3
bibpjmmf-1,KC1
bicbgeih-1,KC1
bicdpcom-1,F1: Superficial
bichcdaa-1,KC1
bichdhpf-1,KC1
bicppjjh-1,Melanocyte
bidecfoo-1,KC3
bidflene-1,KC3
bidjgkoi-1,KC1
bidmaohp-1,KC3
biebcgli-1,KC3
biecbakg-1,KC3
biehpmok-1,KC1
bifcoljf-1,Melanocyte
bifdikbo-1,F1: Superficial
bifjebnn-1,F1: Superficial
bifkeafk-1,F1: Superficial
bifmmdin-1,F2: Universal
bigbddlc-1,F1: Superficial
bigfjlcl-1,Mac2
bigghlgf-1,VE3_Ven
bigihhnb-1,VE3_Ven
bigmmjbc-1,Pericyte1
bignkjna-1,VE3_Ven
bihfdeof-1,F3: FRC-like
bihgapbf-1,F1: Superficial
bihijcci-1,F1: Superficial
biimiooc-1,F1: Superficial
bijbchhi-1,Mac2
bijdklad-1,F1: Superficial
bijemffb-1,cDC2
bijjncjk-1,cDC1
bijmbbdp-1,F1: Superficial
bijpmfic-1,F2: Universal
bikfiopb-1,F1: Superficial
bikpficd-1,Pericyte2_VSMC
bilblbai-1,Pericyte1
bilckjod-1,T
bilhecjf-1,VE3_Ven
biljfgkf-1,Th
bilkmobf-1,VE3_Ven
bimdgnjd-1,F3: FRC-like
bimdjlni-1,Th
bimeapnk-1,Mast cell
bimlclli-1,Pericyte1
bimpmhdj-1,VE3_Ven
binbnfoh-1,VE3_Ven
binkjakd-1,VE3_Ven
binlkdfj-1,F3: FRC-like
binpoidp-1,Mac2
biobjjbo-1,Pericyte1
biolihbk-1,Mast cell
bipbboki-1,F3: FRC-like
bipclnhe-1,F3: FRC-like
bipcmlnf-1,T
bipepljg-1,Tc1
biphnlgg-1,VE3_Ven
bipicdaj-1,Tc1
bipmfmnj-1,Mac2
bipmnhpo-1,F3: FRC-like
bjaakdpe-1,Th
bjaeeeim-1,F3: FRC-like
bjaoacni-1,Mast cell
bjbgjmhm-1,Tc1
bjbpfcjm-1,Th
bjcabcbl-1,cDC1
bjcaccme-1,F3: FRC-like
bjcadigg-1,T
bjcanakd-1,F3: FRC-like
bjcecneo-1,Th
bjckkjim-1,Tc3_IFNGhi
bjdaeafg-1,cDC1
bjdamhdk-1,Tc1
bjdeoffh-1,Th
bjdhpmpn-1,Th
bjdlcpki-1,Th
bjdnfoii-1,MigDC (cDC2)
bjecbigk-1,VE3_Ven
bjecdmmg-1,VE3_Ven
bjeokeen-1,VE3_Ven
bjfkefnl-1,Tc0
bjfneoad-1,Tc0
bjgfnidg-1,Pericyte2_VSMC
bjgjcdhj-1,Pericyte1
bjgjojej-1,Th
bjgkaglm-1,F1: Superficial
bjhbcldk-1,cDC
bjhjiibj-1,F1: Superficial
bjhmgdaa-1,F1: Superficial
bjhpadhl-1,Sweat gland channel outer
bjhphedd-1,Sweat gland channel outer
bjiiopbd-1,cDC2: MMP12hi
bjiiplik-1,F3: FRC-like
bjjafban-1,T
bjjahhin-1,F1: Superficial
bjjdmjbe-1,ILC3
bjjnihll-1,MigDC (cDC2)
bjkbbkgp-1,Treg
bjkeeoaa-1,Th
bjkndbdk-1,T
bjknkkbe-1,T
bjkphcgn-1,T
bjlihbik-1,Th
bjlmpcbm-1,Th
bjlnijlh-1,F2: Universal
bjlopnic-1,F2: Universal
bjmebfbf-1,F2: Universal
bjmeeogh-1,cDC2: MMP12hi
bjmgcjej-1,F2: Universal
bjmjmecm-1,F2: Universal
bjmkeehg-1,Pericyte2_VSMC
bjnankfp-1,F3: FRC-like
bjnbepkl-1,VE4_Cap
bjndmoej-1,VE4_Cap
bjnefeno-1,F2: Universal
bjngjgoj-1,VE3_Ven
bjnhdkib-1,KC5
bjnlfijd-1,KC3
bjnmcdgi-1,KC3
bjnoglcg-1,KC3
bjnplila-1,KC3
bjofdmkk-1,KC3
bjogecoj-1,LC
bjpgachm-1,KC3
bjpihejc-1,KC3
bjpjbkpd-1,KC3
bjpngnlm-1,KC3
bjpnolld-1,KC3
bkadbppc-1,KC3
bkaecgmk-1,KC3
bkaekecf-1,KC1
bkaeoohj-1,KC1
bkamefpl-1,KC3
bkamkbbo-1,KC1
bkanfacp-1,KC3
bkbehiod-1,F2: Universal
bkbfapcb-1,F2/3: Perivascular
bkbgkido-1,VE3_Ven
bkbimfcl-1,Melanocyte
bkbmndak-1,Melanocyte
bkbpdbcc-1,KC1
bkcfpkmh-1,KC1
bkcgbgkf-1,KC1-2_cycling
bkcllodf-1,KC3
bkcmokej-1,KC1
bkcolneg-1,KC1
bkdbaccn-1,KC3
bkdfahkp-1,Melanocyte
bkdjagaj-1,KC3
bkejgafg-1,Melanocyte
bkeonnbn-1,KC1
bkfdflfo-1,KC3
bkffmfch-1,KC1
bkfmeoic-1,KC1
bkfomccj-1,KC3
bkgffnib-1,KC3
bkgfnffe-1,KC3
bkggipch-1,KC1
bkgglkpa-1,KC3
bkgjpigh-1,KC3
bkgkkkgb-1,KC3
bkgnglap-1,KC3
bkhfpemi-1,KC3
bkhidmgf-1,KC3
bkihijjk-1,KC3
bkinakbo-1,KC1
bkjcedge-1,KC1
bkjlmmbd-1,KC3
bkjohlgd-1,KC3
bkjpidej-1,KC3
bkjpoaee-1,KC3
bkkboljo-1,KC3
bkkcnafn-1,KC3
bklablkp-1,KC3
bklfkodb-1,KC3
bklkddpn-1,KC1
bklkgdgp-1,KC1
bkllnbbb-1,KC3
bkloinfn-1,KC3
bkmddlnd-1,KC3
bkmjichj-1,KC3
bkmoajno-1,KC3
bkmonici-1,KC1
bkncodlk-1,KC1
bknikpgf-1,KC1
bknlnokg-1,KC3
bknochlo-1,KC3
bkoccamo-1,KC3
bkocdhbp-1,KC3
bkoiiegk-1,KC3
bkoikfcg-1,KC3
bkpemloi-1,KC3
bkpfhafl-1,KC3
bkpmhhea-1,KC3
blaifkkf-1,KC3
blaljlon-1,KC5
blammmad-1,KC3
blbgeihf-1,KC3
blbhlfod-1,KC3
blccppkg-1,KC3
blcipcik-1,KC3
blcjglbk-1,KC5
blcldgad-1,LC
blcmkamo-1,KC1
blcnbdjj-1,KC1
bldanhpc-1,KC1
bldbmnpp-1,KC3
bldbojhb-1,KC1
blddaghh-1,KC3
bldemdld-1,KC3
bldgnjnm-1,KC3
bldhcadd-1,KC3
bldhikge-1,KC3
bldmgbcg-1,KC3
bldmnkbg-1,KC3
bleakhoh-1,KC
bleepibp-1,KC3
blegcpbe-1,KC5
blehfppg-1,KC3
blfbfokp-1,KC3
blffhjcd-1,KC3
blffijmp-1,KC3
blfgdhll-1,KC3
blfhoapm-1,KC5
blfhpapl-1,KC3
blfknedh-1,KC3
blfpjodp-1,KC3
blgajpmj-1,KC5
blgdfnhj-1,KC3
blgdnafk-1,KC3
blgfobpm-1,KC3
blgggggk-1,KC1
blgocfjd-1,KC1
blhfgikc-1,KC3
blhijflk-1,KC3
blhkdhdn-1,LC
blhkofie-1,KC1
blhlhekc-1,KC3
blicoplj-1,KC3
blidfohp-1,KC3
bligemij-1,KC3
bliglpdo-1,KC3
blihnpmn-1,KC3
blimbchp-1,KC3
blipidjc-1,KC
bljaallf-1,KC1
bljdnbcm-1,KC1
bljflalm-1,KC1
blkccgdj-1,KC3
blkddhbo-1,KC1
blklicce-1,KC5
blldhpid-1,KC
bllngeek-1,KC
blmghifp-1,KC3
blnbcejh-1,KC3
blnceeng-1,KC3
blnjhnjb-1,KC3
blnocjge-1,Melanocyte
blnplioc-1,LC
blonakie-1,KC1
blooeghf-1,KC1
blooolnp-1,LC
blpdlfil-1,KC3
blpeinlm-1,KC1
blpfogpl-1,KC3
blpkfbao-1,KC3
blpkkfha-1,KC3
blpoabpa-1,KC3
bmaacial-1,KC3
bmaiaehe-1,KC3
bmajhdan-1,KC3
bmajndmk-1,KC3
bmappjda-1,KC3
bmbeoblp-1,KC3
bmbfajei-1,KC3
bmbgjhll-1,KC3
bmbgkjki-1,KC3
bmbhbhdm-1,KC3
bmbhgmfp-1,KC3
bmbjidjb-1,KC3
bmbodogh-1,KC3
bmccicbp-1,KC3
bmcgabim-1,KC3
bmclphkg-1,KC3
bmcnjbfi-1,KC
bmcpehik-1,KC5
bmdbbmfh-1,KC3
bmdcoioi-1,KC5
bmddmaei-1,KC3
bmdpledi-1,KC3
bmebhkca-1,KC3
bmeceeoa-1,KC
bmeeipjk-1,KC3
bmehenko-1,KC3
bmfahkch-1,KC3
bmfdcdko-1,KC3
bmfhhija-1,VE3_Ven
bmfmgkca-1,KC3
bmgggacc-1,KC3
bmghllee-1,KC1
bmgnjmib-1,KC1
bmhhfime-1,KC3
bmhjgddi-1,KC1
